sector,filename
PublicUtilities,wec_20200507_10q_1.xml
PublicUtilities,wmb_20190801_10q_1.xml
PublicUtilities,nfg_20200501_10q_0.xml
PublicUtilities,elc_20200511_10q_1.xml
PublicUtilities,avya_20200210_10q_1.xml
PublicUtilities,aroc_20200505_10q_1.xml
PublicUtilities,nrg_20200507_10q_1.xml
PublicUtilities,cwen_20191106_10q_0.xml
PublicUtilities,ogs_20190730_10q_0.xml
PublicUtilities,peg_20190731_10q_0.xml
PublicUtilities,eae_20200511_10q_1.xml
PublicUtilities,sojb_20200430_10q_1.xml
PublicUtilities,enbl_20191106_10q_0.xml
PublicUtilities,nova_20200515_10q_0.xml
PublicUtilities,usm_20190801_10q_0.xml
PublicUtilities,nee_20191023_10q_0.xml
PublicUtilities,uzc_20191031_10q_0.xml
PublicUtilities,pcg_20200501_10q_1.xml
PublicUtilities,cty_20191108_10q_0.xml
PublicUtilities,wes_20200505_10q_0.xml
PublicUtilities,uzb_20200430_10q_0.xml
PublicUtilities,evrg_20200506_10q_1.xml
PublicUtilities,cms_20200427_10q_1.xml
PublicUtilities,por_20191101_10q_0.xml
PublicUtilities,vst_20190802_10q_0.xml
PublicUtilities,dcp_20200507_10q_0.xml
PublicUtilities,et_20191107_10q_0.xml
PublicUtilities,aroc_20191030_10q_0.xml
PublicUtilities,dukb_20191108_10q_0.xml
PublicUtilities,nwn_20200508_10q_0.xml
PublicUtilities,dcp_20190507_10q_0.xml
PublicUtilities,enj_20191105_10q_0.xml
PublicUtilities,ale_20190801_10q_0.xml
PublicUtilities,cien_20200311_10q_1.xml
PublicUtilities,wtrg_20191105_10q_0.xml
PublicUtilities,aep_20200506_10q_1.xml
PublicUtilities,tbb_20200506_10q_1.xml
PublicUtilities,cnp_20191107_10q_0.xml
PublicUtilities,enlc_20191108_10q_0.xml
PublicUtilities,ezt_20190806_10q_0.xml
PublicUtilities,eai_20191105_10q_THISQ.xml
PublicUtilities,cien_20200610_10q_0.xml
PublicUtilities,wm_20191023_10q_0.xml
PublicUtilities,cty_20190809_10q_1.xml
PublicUtilities,wmb_20191031_10q_0.xml
PublicUtilities,ceqp_20191031_10q_0.xml
PublicUtilities,ee_20191107_10q_1.xml
PublicUtilities,sre_20190802_10q_1.xml
PublicUtilities,sr_20200508_10q_1.xml
PublicUtilities,vz_20200427_10q_0.xml
PublicUtilities,agr_20200505_10q_1.xml
PublicUtilities,nwe_20191030_10q_0.xml
PublicUtilities,nfg_20200131_10q_1.xml
PublicUtilities,nep_20200423_10q_1.xml
PublicUtilities,dukb_20200512_10q_1.xml
PublicUtilities,trgp_20190809_10q_1.xml
PublicUtilities,smlp_20200508_10q_1.xml
PublicUtilities,wcn_20190730_10q_0.xml
PublicUtilities,eix_20200430_10q_0.xml
PublicUtilities,wmb_20200504_10q_0.xml
PublicUtilities,cien_20190911_10q_1.xml
PublicUtilities,ppl_20191105_10q_0.xml
PublicUtilities,kmi_20200429_10q_0.xml
PublicUtilities,pnw_20191107_10q_0.xml
PublicUtilities,cms_20191024_10q_0.xml
PublicUtilities,uzc_20190801_10q_0.xml
PublicUtilities,enj_20200511_10q_THISQ.xml
PublicUtilities,cbb_20200505_10q_1.xml
PublicUtilities,sojd_20200430_10q_1.xml
PublicUtilities,utl_20190725_10q_0.xml
PublicUtilities,d_20200505_10q_1.xml
PublicUtilities,cnxm_20190730_10q_1.xml
PublicUtilities,nep_20190724_10q_1.xml
PublicUtilities,gtt_20190808_10q_1.xml
PublicUtilities,usm_20191031_10q_0.xml
PublicUtilities,aee_20200511_10q_1.xml
PublicUtilities,eai_20200511_10q_THISQ.xml
PublicUtilities,eix_20190725_10q_1.xml
PublicUtilities,plt_20200206_10q_1.xml
PublicUtilities,cwt_20190425_10q_1.xml
PublicUtilities,ale_20190502_10q_1.xml
PublicUtilities,pnw_20200508_10q_1.xml
PublicUtilities,cpk_20190808_10q_1.xml
PublicUtilities,rsg_20191031_10q_0.xml
PublicUtilities,wtrg_20190808_10q_1.xml
PublicUtilities,ppx_20191105_10q_0.xml
PublicUtilities,ale_20191106_10q_0.xml
PublicUtilities,dtp_20200428_10q_1.xml
PublicUtilities,sojc_20191030_10q_0.xml
PublicUtilities,cmsc_20200427_10q_1.xml
PublicUtilities,swx_20191106_10q_0.xml
PublicUtilities,adsw_20200507_10q_0.xml
PublicUtilities,vst_20191105_10q_0.xml
PublicUtilities,dtj_20200428_10q_1.xml
PublicUtilities,ed_20191104_10q_0.xml
PublicUtilities,awk_20191030_10q_0.xml
PublicUtilities,utl_20200430_10q_1.xml
PublicUtilities,bkh_20191105_10q_0.xml
PublicUtilities,eno_20191105_10q_0.xml
PublicUtilities,usac_20191105_10q_0.xml
PublicUtilities,njr_20190806_10q_0.xml
PublicUtilities,epd_20191108_10q_0.xml
PublicUtilities,nwn_20190806_10q_1.xml
PublicUtilities,tds_20200430_10q_1.xml
PublicUtilities,pnm_20191101_10q_0.xml
PublicUtilities,elc_20190806_10q_0.xml
PublicUtilities,drua_20200505_10q_1.xml
PublicUtilities,rsg_20190726_10q_1.xml
PublicUtilities,ida_20190801_10q_0.xml
PublicUtilities,ee_20200508_10q_1.xml
PublicUtilities,eai_20190806_10q_THISQ.xml
PublicUtilities,agr_20190801_10q_0.xml
PublicUtilities,eae_20190806_10q_1.xml
PublicUtilities,ato_20200204_10q_1.xml
PublicUtilities,nfg_20190802_10q_1.xml
PublicUtilities,ee_20190807_10q_1.xml
PublicUtilities,so_20200430_10q_1.xml
Technology,smar_20200608_10q_1.xml
Technology,pins_20191101_10q_0.xml
Technology,vmw_20191206_10q_0.xml
Technology,rubi_20200506_10q_0.xml
Technology,pnr_20200430_10q_0.xml
Technology,rhi_20190506_10q_0.xml
Technology,aan_20200507_10q_0.xml
Technology,trtn_20200424_10q_0.xml
Technology,dov_20191017_10q_0.xml
Technology,nvt_20200429_10q_0.xml
Technology,now_20181107_10q_1.xml
Technology,wbt_20190807_10q_0.xml
Technology,ayx_20190801_10q_0.xml
Technology,aan_20190725_10q_0.xml
Technology,hpe_20200309_10q_1.xml
Technology,hpe_20200602_10q_0.xml
Technology,extn_20191105_10q_0.xml
Technology,omc_20191015_10q_0.xml
Technology,smar_20190910_10q_1.xml
Technology,msi_20190802_10q_0.xml
Technology,ping_20191113_10q_0.xml
Technology,sail_20191106_10q_0.xml
Technology,cts_20190725_10q_0.xml
Technology,nsco_20200507_10q_0.xml
Technology,dxc_20190809_10q_1.xml
Technology,asgn_20191108_10q_0.xml
Technology,saic_20190606_10q_1.xml
Technology,flow_20191031_10q_0.xml
Technology,dell_20190910_10q_0.xml
Technology,ibm_20191029_10q_0.xml
Technology,fsly_20200508_10q_1.xml
Technology,tdc_20190506_10q_0.xml
Technology,box_20190906_10q_1.xml
Technology,cw_20200507_10q_0.xml
Technology,dell_20200608_10q_0.xml
Technology,ipg_20190725_10q_1.xml
Technology,clgx_20191024_10q_0.xml
Technology,jbl_20200401_10q_0.xml
Technology,kai_20190807_10q_1.xml
Technology,amn_20191104_10q_0.xml
Technology,swch_20200511_10q_1.xml
Technology,sstk_20190806_10q_1.xml
Technology,evtc_20190802_10q_1.xml
Technology,pnr_20190723_10q_1.xml
Technology,zuo_20200608_10q_1.xml
Technology,ui_20200508_10q_0.xml
Technology,sxi_20200204_10q_1.xml
Technology,sq_20200506_10q_1.xml
Technology,payc_20190801_10q_1.xml
Technology,nsp_20200505_10q_0.xml
Technology,ramp_20190805_10q_1.xml
Technology,asgn_20190808_10q_1.xml
Technology,spxc_20200501_10q_0.xml
Technology,.DS_Store
Technology,cars_20200506_10q_0.xml
Technology,sail_20190806_10q_1.xml
Technology,epam_20191107_10q_0.xml
Technology,maxr_20200511_10q_1.xml
Technology,iphi_20190805_10q_1.xml
Technology,cts_20200424_10q_0.xml
Technology,tbi_20200504_10q_0.xml
Technology,hubs_20190806_10q_1.xml
Technology,rhi_20190802_10q_1.xml
Technology,orcl_20191213_10q_0.xml
Technology,snap_20191023_10q_0.xml
Technology,tbi_20191028_10q_0.xml
Technology,nptn_20200507_10q_0.xml
Technology,trtn_20190725_10q_1.xml
Technology,etn_20190730_10q_1.xml
Technology,ir_20200515_10q_0.xml
Technology,epac_20200325_10q_1.xml
Technology,panw_20200522_10q_0.xml
Technology,panw_20191126_10q_0.xml
Technology,eght_20190731_10q_0.xml
Technology,pd_20191206_10q_0.xml
Technology,gddy_20191107_10q_0.xml
Technology,gtes_20200506_10q_0.xml
Technology,itw_20200508_10q_0.xml
Technology,bhe_20191106_10q_0.xml
Technology,gddy_20190503_10q_0.xml
Technology,ayx_20191101_10q_0.xml
Technology,etn_20200430_10q_0.xml
Technology,fds_20200109_10q_1.xml
Technology,al_20191107_10q_0.xml
Technology,payc_20191031_10q_0.xml
Technology,bhe_20200508_10q_0.xml
Technology,rxn_20191030_10q_0.xml
Technology,tel_20190726_10q_1.xml
Technology,ipg_20200423_10q_0.xml
Technology,ramp_20190211_10q_0.xml
Technology,twtr_20190731_10q_0.xml
Technology,veev_20191205_10q_1.xml
Technology,dov_20190718_10q_1.xml
Technology,ui_20190510_10q_0.xml
Technology,ramp_20200205_10q_1.xml
Technology,mxl_20200429_10q_0.xml
Technology,eght_20200205_10q_1.xml
Technology,rng_20190808_10q_1.xml
Technology,saic_20190906_10q_1.xml
Technology,bgsf_20190807_10q_1.xml
Technology,pro_20191024_10q_0.xml
Technology,tel_20200504_10q_0.xml
Technology,kfy_20190906_10q_1.xml
Technology,omc_20200428_10q_0.xml
Technology,tnc_20200506_10q_0.xml
Technology,omc_20190717_10q_1.xml
Technology,fit_20191107_10q_1.xml
Technology,pro_20200505_10q_1.xml
Technology,uri_20191016_10q_0.xml
Technology,yext_20190830_10q_0.xml
Technology,jbt_20190731_10q_1.xml
Technology,iphi_20191104_10q_1.xml
Technology,newr_20200205_10q_1.xml
Technology,dt_20200131_10q_1.xml
Technology,hpq_20200605_10q_0.xml
Technology,qtwo_20191107_10q_0.xml
Technology,pd_20200605_10q_1.xml
Technology,twlo_20191031_10q_0.xml
Technology,nptn_20191104_10q_0.xml
Technology,caci_20200430_10q_1.xml
Technology,flow_20190807_10q_1.xml
Technology,tel_20200129_10q_1 2.xml
Technology,dov_20200421_10q_0.xml
Technology,tyl_20190508_10q_1.xml
Technology,hpq_20200305_10q_1.xml
Technology,ldos_20200505_10q_0.xml
Technology,cts_20190425_10q_1.xml
Technology,srt_20191107_10q_0.xml
Technology,arw_20200506_10q_0.xml
Technology,mxl_20190725_10q_0.xml
Technology,ldos_20191029_10q_0.xml
Technology,kai_20191106_10q_0.xml
Technology,man_20191101_10q_0.xml
Technology,pstg_20200611_10q_0.xml
Technology,tyl_20191030_10q_0.xml
Technology,zen_20190802_10q_1.xml
Technology,aan_20191104_10q_0.xml
Technology,caci_20200130_10q_1.xml
Technology,itw_20191028_10q_0.xml
Technology,sail_20190508_10q_0.xml
Technology,wk_20190501_10q_0.xml
Technology,xrx_20200507_10q_0.xml
Technology,now_20200430_10q_1.xml
Technology,srt_20200610_10q_0.xml
Technology,jbt_20190501_10q_0.xml
Technology,wk_20200430_10q_1.xml
Technology,anet_20191101_10q_0.xml
Technology,psn_20200506_10q_0.xml
Technology,fds_20200409_10q_1.xml
Technology,jbt_20200501_10q_0.xml
Technology,eb_20200511_10q_1.xml
Technology,ui_20200207_10q_1.xml
Technology,man_20200508_10q_0.xml
Technology,wbt_20191106_10q_0.xml
Technology,epac_20200106_10q_1.xml
Technology,dt_20191104_10q_0.xml
Technology,ccc_20200504_10q_1.xml
Technology,uis_20191030_10q_1.xml
Technology,spxc_20190802_10q_1.xml
Technology,vmw_20200608_10q_0.xml
Technology,cars_20190805_10q_1.xml
Technology,payc_20190502_10q_0.xml
Technology,tyl_20190802_10q_1.xml
Technology,apy_20200511_10q_0.xml
Technology,anet_20190802_10q_0.xml
Technology,arw_20191107_10q_0.xml
Technology,jbt_20191031_10q_0.xml
Technology,uis_20200428_10q_0.xml
Technology,uri_20200429_10q_0.xml
Technology,clgx_20190725_10q_0.xml
Technology,cars_20191106_10q_0.xml
Technology,mdla_20200609_10q_1.xml
Technology,avlr_20200508_10q_1.xml
Technology,tdc_20190806_10q_0.xml
Technology,epam_20190808_10q_1.xml
Technology,snap_20190724_10q_1.xml
Technology,snx_20191004_10q_0.xml
Technology,jnpr_20200505_10q_0.xml
Technology,sxi_20200508_10q_0.xml
Technology,rxn_20200128_10q_1.xml
Technology,epam_20200507_10q_1.xml
Technology,twlo_20200507_10q_1.xml
Technology,pstg_20190830_10q_1.xml
Technology,fit_20190802_10q_1.xml
Technology,sq_20191106_10q_0.xml
Technology,rhi_20200504_10q_0.xml
Technology,cts_20191024_10q_0.xml
Technology,bki_20191107_10q_0.xml
Technology,tnc_20191030_10q_0.xml
Technology,now_20191025_10q_1.xml
Technology,man_20190802_10q_1.xml
Technology,zen_20191101_10q_0.xml
Technology,gwre_20200305_10q_1.xml
Technology,nvt_20190801_10q_1.xml
Technology,tel_20200129_10q_1.xml
Technology,rxn_20190730_10q_1.xml
Technology,gddy_20200507_10q_1.xml
Technology,now_20190806_10q_1.xml
Technology,jnpr_20190807_10q_1.xml
Technology,pstg_20191209_10q_0.xml
Technology,crm_20191204_10q_0.xml
Technology,cslt_20191031_10q_0.xml
Technology,wk_20190806_10q_0.xml
Technology,cldr_20191206_10q_0.xml
Technology,arw_20190801_10q_1.xml
Technology,veev_20200604_10q_1.xml
Technology,asgn_20200511_10q_0.xml
Technology,rhi_20191112_10q_0.xml
Technology,ldos_20190730_10q_1.xml
Technology,dxc_20200207_10q_1.xml
Technology,wk_20191106_10q_0.xml
Technology,cw_20190801_10q_1.xml
Technology,cday_20200506_10q_1.xml
Technology,sstk_20200428_10q_1.xml
Technology,extn_20200511_10q_0.xml
Technology,panw_20200225_10q_1.xml
Technology,orcl_20200313_10q_1.xml
Technology,bki_20200505_10q_1.xml
Technology,payc_20200430_10q_1.xml
Technology,jbl_20200103_10q_1.xml
Technology,hubs_20200506_10q_1.xml
Technology,tnc_20190801_10q_1.xml
Technology,clgx_20200501_10q_0.xml
Technology,rng_20191112_10q_1.xml
Technology,swi_20190812_10q_1.xml
Technology,iphi_20200508_10q_0.xml
Technology,nvt_20191030_10q_0.xml
Technology,evtc_20191031_10q_0.xml
Technology,info_20190924_10q_1.xml
Technology,net_20200511_10q_1.xml
Technology,tbi_20190730_10q_1.xml
Technology,msi_20191031_10q_0.xml
Technology,dt_20190905_10q_1.xml
Technology,newr_20190807_10q_1.xml
Technology,veev_20190905_10q_0.xml
Technology,tdc_20191112_10q_0.xml
Technology,anet_20200506_10q_0.xml
Technology,ayx_20200507_10q_1.xml
Technology,dxc_20191112_10q_0.xml
Technology,smar_20191211_10q_0.xml
Technology,fsly_20191108_10q_0.xml
Technology,ui_20191108_10q_0.xml
Technology,saic_20191206_10q_0.xml
Technology,kfy_20191206_10q_0.xml
Technology,rng_20200511_10q_1.xml
Technology,pins_20200506_10q_1.xml
Technology,maxr_20191104_10q_0.xml
Technology,nsp_20191104_10q_0.xml
Technology,uri_20190717_10q_1.xml
Technology,gwre_20191206_10q_0.xml
Technology,cw_20191031_10q_0.xml
Technology,pd_20190906_10q_0.xml
Technology,newr_20191106_10q_0.xml
Technology,fsly_20190809_10q_0.xml
Technology,twtr_20200505_10q_1.xml
Technology,pnr_20191023_10q_0.xml
Technology,zuo_20191216_10q_0.xml
Technology,kai_20200506_10q_0.xml
Technology,hubs_20191105_10q_0.xml
Technology,ipg_20191025_10q_0.xml
Technology,orcl_20190913_10q_0.xml
Technology,box_20200604_10q_1.xml
Technology,arw_20190502_10q_1.xml
Technology,flow_20200513_10q_0.xml
Technology,plan_20200604_10q_1.xml
Technology,spxc_20191031_10q_0.xml
Technology,itw_20190802_10q_1.xml
Technology,rst_20200506_10q_1.xml
Technology,saic_20200605_10q_0.xml
Technology,crm_20200601_10q_1.xml
Technology,tyl_20200429_10q_1.xml
Technology,sq_20190801_10q_1.xml
Technology,yext_20191206_10q_0.xml
Technology,tdc_20200511_10q_0.xml
Technology,bhe_20190808_10q_1.xml
Technology,zen_20200504_10q_1.xml
Technology,wbt_20200506_10q_0.xml
Technology,ramp_20191106_10q_0.xml
Technology,bgsf_20200507_10q_0.xml
Technology,pd_20190607_10q_0.xml
Technology,swi_20191107_10q_0.xml
Technology,snap_20200422_10q_1.xml
Technology,twtr_20191030_10q_0.xml
Technology,info_20200324_10q_1.xml
Technology,cslt_20200508_10q_0.xml
Technology,pro_20190725_10q_1.xml
Technology,net_20191112_10q_1.xml
Technology,gwre_20200604_10q_1.xml
Technology,now_20190503_10q_0.xml
Technology,evtc_20200511_10q_0.xml
Technology,yext_20200609_10q_1.xml
Technology,al_20200507_10q_0.xml
Technology,caci_20191101_10q_0.xml
Technology,trtn_20191025_10q_0.xml
Technology,eght_20191031_10q_0.xml
Technology,jnpr_20191106_10q_0.xml
Technology,cldr_20190904_10q_1.xml
Technology,sstk_20191105_10q_0.xml
Technology,amn_20190807_10q_1.xml
Technology,snx_20200407_10q_0.xml
Technology,box_20191206_10q_0.xml
Technology,ui_20190208_10q_0.xml
Technology,gddy_20190802_10q_1.xml
Technology,asgn_20190510_10q_1.xml
Technology,al_20190808_10q_1.xml
Technology,swi_20200508_10q_1.xml
Technology,kfy_20200311_10q_1.xml
Technology,bgsf_20191105_10q_0.xml
Technology,cldr_20200605_10q_0.xml
Technology,ibm_20200428_10q_0.xml
Technology,nsco_20191112_10q_0.xml
Technology,msi_20200508_10q_0.xml
Technology,qtwo_20200507_10q_1.xml
Technology,etn_20191029_10q_0.xml
Technology,sxi_20191106_10q_0.xml
Technology,crm_20190823_10q_1.xml
Technology,clgx_20190425_10q_1.xml
Technology,qtwo_20190808_10q_1.xml
Technology,twlo_20190802_10q_0.xml
Technology,mxl_20191024_10q_0.xml
Technology,sail_20200507_10q_1.xml
Technology,extn_20190806_10q_0.xml
Technology,bill_20200508_10q_0.xml
Technology,cldr_20190605_10q_1.xml
Technology,amn_20200511_10q_0.xml
Technology,bki_20190806_10q_1.xml
Technology,nsp_20190729_10q_0.xml
Technology,dell_20191209_10q_0.xml
Technology,fit_20200507_10q_0.xml
Technology,ping_20200506_10q_1.xml
Energy,tpl_20191107_10q_0.xml
Energy,cvi_20200507_10q_0.xml
Energy,cvi_20190725_10q_0.xml
Energy,shlx_20200507_10q_0.xml
Energy,crc_20190801_10q_0.xml
Energy,hp_20190726_10q_1.xml
Energy,talo_20200507_10q_0.xml
Energy,dkl_20200508_10q_1.xml
Energy,psx_20191025_10q_0.xml
Energy,hfc_20191031_10q_0.xml
Energy,hal_20200424_10q_0.xml
Energy,apa_20191031_10q_0.xml
Energy,slb_20190724_10q_1.xml
Energy,bsm_20190806_10q_0.xml
Energy,dnow_20200506_10q_0.xml
Energy,qep_20191023_10q_0.xml
Energy,mr_20191108_10q_0.xml
Energy,int_20191031_10q_0.xml
Energy,clb_20200424_10q_1.xml
Energy,pxd_20191106_10q_0.xml
Energy,hp_20200504_10q_0.xml
Energy,dkl_20181109_10q_1.xml
Energy,cmi_20190730_10q_1.xml
Energy,fet_20200508_10q_0.xml
Energy,bpmp_20200508_10q_1.xml
Energy,mro_20200507_10q_0.xml
Energy,int_20190726_10q_1.xml
Energy,cnx_20190430_10q_0.xml
Energy,ccr_20190806_10q_0.xml
Energy,fet_20191030_10q_0.xml
Energy,fi_20200511_10q_0.xml
Energy,enb_20190510_10q_0.xml
Energy,dvn_20190501_10q_0.xml
Energy,btu_20191105_10q_0.xml
Energy,drq_20200506_10q_0.xml
Energy,psx_20190726_10q_1.xml
Energy,mmp_20200501_10q_0.xml
Energy,mro_20190808_10q_1.xml
Energy,fti_20190808_10q_0.xml
Energy,lbrt_20191031_10q_0.xml
Energy,bc_20200507_10q_1.xml
Energy,ngs_20190807_10q_0.xml
Energy,eog_20190801_10q_1.xml
Energy,ceix_20191105_10q_0.xml
Energy,wll_20200507_10q_1.xml
Energy,xom_20191106_10q_0.xml
Energy,.DS_Store
Energy,lpi_20200507_10q_0.xml
Energy,parr_20200511_10q_0.xml
Energy,mplx_20190805_10q_0.xml
Energy,dnr_20200518_10q_0.xml
Energy,clr_20200511_10q_0.xml
Energy,psxp_20190726_10q_1.xml
Energy,mtdr_20191101_10q_0.xml
Energy,cmi_20200428_10q_0.xml
Energy,ne_20200507_10q_0.xml
Energy,nr_20190731_10q_0.xml
Energy,dnr_20191108_10q_0.xml
Energy,dnow_20190802_10q_0.xml
Energy,mnrl_20200514_10q_0.xml
Energy,psxp_20191025_10q_0.xml
Energy,btu_20190808_10q_0.xml
Energy,nov_20191030_10q_0.xml
Energy,ngs_20200511_10q_0.xml
Energy,swn_20190806_10q_1.xml
Energy,mplx_20200507_10q_1.xml
Energy,sm_20200429_10q_0.xml
Energy,enba_20190802_10q_0.xml
Energy,ovv_20200508_10q_0.xml
Energy,tpl_20190807_10q_1.xml
Energy,cvx_20200506_10q_0.xml
Energy,val_20200430_10q_1.xml
Energy,xec_20200511_10q_0.xml
Energy,mr_20190808_10q_1.xml
Energy,chk_20200511_10q_0.xml
Energy,clr_20191030_10q_0.xml
Energy,hesm_20200507_10q_0.xml
Energy,mic_20200505_10q_1.xml
Energy,cxo_20200501_10q_0.xml
Energy,rig_20190730_10q_1.xml
Energy,res_20190731_10q_0.xml
Energy,wttr_20200506_10q_0.xml
Energy,ccr_20200511_10q_0.xml
Energy,cog_20200501_10q_0.xml
Energy,enba_20200507_10q_1.xml
Energy,ois_20191028_10q_0.xml
Energy,dkl_20190509_10q_1.xml
Energy,rig_20200430_10q_1.xml
Energy,hlx_20200424_10q_1.xml
Energy,bgg_20191105_10q_0.xml
Energy,mgy_20190807_10q_1.xml
Energy,ngl_20200206_10q_1.xml
Energy,gel_20200506_10q_0.xml
Energy,vlo_20190507_10q_1.xml
Energy,fi_20190806_10q_1.xml
Energy,parr_20191106_10q_0.xml
Energy,sun_20191107_10q_0.xml
Energy,thr_20190808_10q_1.xml
Energy,ne_20190802_10q_0.xml
Energy,eaf_20200506_10q_0.xml
Energy,paa_20191107_10q_0.xml
Energy,ge_20200429_10q_0.xml
Energy,mplx_20191104_10q_0.xml
Energy,pagp_20190808_10q_0.xml
Energy,bkr_20191030_10q_0.xml
Energy,int_20200505_10q_0.xml
Energy,eqt_20200507_10q_0.xml
Energy,oxy_20200506_10q_0.xml
Energy,slb_20200422_10q_0.xml
Energy,dk_20190808_10q_0.xml
Energy,hpr_20200504_10q_0.xml
Energy,ns_20200508_10q_0.xml
Energy,dnr_20190809_10q_1.xml
Energy,drq_20190725_10q_0.xml
Energy,mgy_20200511_10q_1.xml
Energy,bc_20190802_10q_1.xml
Energy,pbf_20200515_10q_0.xml
Energy,sd_20191112_10q_0.xml
Energy,hes_20200507_10q_0.xml
Energy,bgg_20200204_10q_0.xml
Energy,bsm_20200505_10q_0.xml
Energy,cpe_20200511_10q_0.xml
Energy,cnx_20190730_10q_1.xml
Energy,whd_20200501_10q_0.xml
Energy,ar_20200429_10q_1.xml
Energy,dk_20191108_10q_0.xml
Energy,kos_20200511_10q_0.xml
Energy,hep_20200507_10q_0.xml
Energy,hcc_20191030_10q_0.xml
Energy,rrc_20191023_10q_0.xml
Energy,bpmp_20191112_10q_0.xml
Energy,mur_20191031_10q_0.xml
Energy,mic_20191031_10q_0.xml
Energy,sd_20190509_10q_0.xml
Energy,apa_20190801_10q_1.xml
Energy,wpx_20200507_10q_0.xml
Energy,bcei_20190808_10q_1.xml
Energy,egy_20190808_10q_1.xml
Energy,hfc_20190801_10q_0.xml
Energy,sm_20190802_10q_1.xml
Energy,vlo_20200429_10q_0.xml
Energy,paa_20200508_10q_0.xml
Energy,bwxt_20200504_10q_0.xml
Energy,qep_20190807_10q_1.xml
Energy,nr_20200506_10q_0.xml
Energy,shlx_20190802_10q_1.xml
Energy,enba_20191108_10q_0.xml
Energy,pxd_20200508_10q_0.xml
Energy,sun_20200511_10q_1.xml
Energy,btu_20200506_10q_0.xml
Energy,ngs_20190510_10q_0.xml
Energy,thr_20191105_10q_0.xml
Energy,swn_20191024_10q_0.xml
Energy,nex_20191107_10q_0.xml
Energy,eog_20191106_10q_0.xml
Energy,dvn_20200506_10q_0.xml
Energy,cmi_20190430_10q_0.xml
Energy,bkr_20190801_10q_1.xml
Energy,apa_20190503_10q_0.xml
Energy,unt_20191108_10q_0.xml
Energy,arch_20200423_10q_1.xml
Energy,mpc_20191104_10q_0.xml
Energy,ngs_20191108_10q_0.xml
Energy,kos_20191104_10q_0.xml
Energy,eqt_20191031_10q_0.xml
Energy,ns_20190809_10q_0.xml
Energy,mmp_20190801_10q_0.xml
Energy,rrc_20190422_10q_0.xml
Energy,otis_20200508_10q_0.xml
Energy,ceix_20200511_10q_0.xml
Energy,xom_20200506_10q_0.xml
Energy,mtdr_20200501_10q_0.xml
Energy,bpmp_20190808_10q_1.xml
Energy,hal_20190426_10q_0.xml
Energy,hlx_20191023_10q_0.xml
Energy,hpr_20190805_10q_1.xml
Energy,enba_20190510_10q_1.xml
Energy,shlx_20191101_10q_0.xml
Energy,bcei_20191106_10q_0.xml
Energy,hes_20190806_10q_1.xml
Energy,cxo_20191030_10q_0.xml
Energy,wttr_20190807_10q_1.xml
Energy,sm_20191101_10q_0.xml
Energy,vlo_20190806_10q_1.xml
Energy,arch_20191022_10q_0.xml
Energy,rrc_20190725_10q_1.xml
Energy,wll_20190801_10q_0.xml
Energy,swn_20190425_10q_0.xml
Energy,xec_20191105_10q_0.xml
Energy,cvi_20191024_10q_0.xml
Energy,eog_20200507_10q_0.xml
Energy,dkl_20190808_10q_1.xml
Energy,chk_20191105_10q_0.xml
Energy,cog_20190726_10q_0.xml
Energy,clb_20191024_10q_0.xml
Energy,pxd_20190809_10q_1.xml
Energy,res_20200508_10q_0.xml
Energy,tpl_20200507_10q_0.xml
Energy,cnx_20191029_10q_0.xml
Energy,nov_20190731_10q_1.xml
Energy,oii_20200515_10q_0.xml
Energy,wttr_20191107_10q_0.xml
Energy,ois_20200501_10q_0.xml
Energy,dnow_20191106_10q_0.xml
Energy,cxo_20190801_10q_1.xml
Energy,shlx_20190503_10q_1.xml
Energy,dkl_20191108_10q_0.xml
Energy,xec_20190805_10q_1.xml
Energy,enb_20190802_10q_1.xml
Energy,dvn_20190807_10q_1.xml
Energy,pbf_20191031_10q_0.xml
Energy,mr_20200508_10q_0.xml
Energy,mro_20191107_10q_0.xml
Energy,mic_20190731_10q_1.xml
Energy,bc_20191030_10q_0.xml
Energy,hp_20200205_10q_1.xml
Energy,cog_20191025_10q_0.xml
Energy,fi_20191105_10q_0.xml
Energy,cop_20191031_10q_0.xml
Energy,spn_20200521_10q_0.xml
Energy,mur_20190808_10q_1.xml
Energy,hlx_20190726_10q_1.xml
Energy,wpx_20191031_10q_0.xml
Energy,clr_20190805_10q_1.xml
Energy,hep_20191031_10q_0.xml
Energy,bwxt_20190805_10q_1.xml
Energy,mur_20200507_10q_0.xml
Energy,rrc_20200501_10q_0.xml
Energy,slb_20191023_10q_0.xml
Energy,sd_20190808_10q_0.xml
Energy,dk_20200508_10q_0.xml
Energy,psxp_20200501_10q_0.xml
Energy,lpi_20191106_10q_0.xml
Energy,tti_20200507_10q_0.xml
Energy,pagp_20200508_10q_0.xml
Energy,drq_20191024_10q_0.xml
Energy,nov_20200428_10q_0.xml
Energy,egy_20191107_10q_0.xml
Energy,oii_20190730_10q_1.xml
Energy,pbfx_20200515_10q_0.xml
Energy,bwxt_20191104_10q_0.xml
Energy,sd_20200519_10q_1.xml
Energy,nbr_20190801_10q_1.xml
Energy,ngl_20191108_10q_0.xml
Energy,wll_20191106_10q_0.xml
Energy,cmi_20191029_10q_0.xml
Energy,ar_20191029_10q_0.xml
Energy,pbf_20190801_10q_1.xml
